date,I_proxy,Rt
2020-06-19,8292.0,1.8031837916063675
2020-06-20,7626.0,0.5633359559402046
2020-06-21,6318.0,-0.03513770180436837
2020-06-22,6528.0,1.1608455882352942
2020-06-23,6864.0,1.2447552447552448
2020-06-24,6372.0,0.6139359698681732
2020-06-25,6600.0,1.1727272727272728
2020-06-26,7344.0,1.5065359477124183
2020-06-27,6060.0,-0.05940594059405946
2020-06-28,4722.0,-0.4167725540025411
2020-06-29,4860.0,1.1419753086419753
2020-06-30,4860.0,1.0
2020-07-01,5166.0,1.2961672473867596
2020-07-02,5916.0,1.633874239350913
2020-07-03,6984.0,1.7646048109965635
2020-07-04,6942.0,0.9697493517718236
2020-07-05,6180.0,0.383495145631068
2020-07-06,6180.0,1.0
2020-07-07,6042.0,0.8857994041708044
2020-07-08,6312.0,1.2138783269961977
2020-07-09,6288.0,0.9809160305343512
2020-07-10,7356.0,1.7259380097879282
2020-07-11,6912.0,0.6788194444444444
2020-07-12,5940.0,0.18181818181818177
2020-07-13,5352.0,0.4506726457399104
2020-07-14,5484.0,1.1203501094091903
2020-07-15,5400.0,0.9222222222222223
2020-07-16,6012.0,1.5089820359281436
2020-07-17,7326.0,1.8968058968058967
2020-07-18,7212.0,0.9209650582362728
2020-07-19,6426.0,0.3884220354808591
2020-07-20,6900.0,1.3434782608695652
2020-07-21,6978.0,1.0558899398108341
2020-07-22,7014.0,1.0256629597946962
2020-07-23,7602.0,1.3867403314917126
2020-07-24,8808.0,1.6846049046321525
2020-07-25,8064.0,0.5386904761904763
2020-07-26,6942.0,0.19187554019014696
2020-07-27,7164.0,1.1549413735343383
2020-07-28,7446.0,1.1893634165995166
2020-07-29,8382.0,1.5583392984967788
2020-07-30,9480.0,1.5791139240506329
2020-07-31,10818.0,1.6184137548530226
2020-08-01,10002.0,0.5920815836832634
2020-08-02,8742.0,0.27934111187371313
2020-08-03,8442.0,0.822316986496091
2020-08-04,8502.0,1.0352858151023288
2020-08-05,9660.0,1.5993788819875776
2020-08-06,10890.0,1.5647382920110193
2020-08-07,13170.0,1.8656036446469249
2020-08-08,12654.0,0.7961119013750593
2020-08-09,11430.0,0.4645669291338582
2020-08-10,11304.0,0.9442675159235668
2020-08-11,12066.0,1.3157633018398807
2020-08-12,12882.0,1.3167210060549603
2020-08-13,14082.0,1.426075841499787
2020-08-14,16572.0,1.7512671976828385
2020-08-15,15420.0,0.6264591439688716
2020-08-16,13824.0,0.4227430555555556
2020-08-17,14226.0,1.1412905946857865
2020-08-18,16266.0,1.6270748801180375
2020-08-19,18672.0,1.644280205655527
2020-08-20,23460.0,2.020460358056266
2020-08-21,29694.0,2.0497070115174783
2020-08-22,31296.0,1.2559432515337423
2020-08-23,29880.0,0.7630522088353413
2020-08-24,33258.0,1.5078477358830957
2020-08-25,35862.0,1.3630583904969047
2020-08-26,37014.0,1.1556167936456476
2020-08-27,40050.0,1.3790262172284644
2020-08-28,44526.0,1.5026276782104837
2020-08-29,41274.0,0.6060473906091002
2020-08-30,35208.0,0.13854805725971375
2020-08-31,34362.0,0.8768988999476166
2020-09-01,25584.0,-0.7155253283302063
2020-09-02,17292.0,-1.3976405274115198
2020-09-03,11166.0,-1.7431488447071462
2020-09-04,8076.0,-0.9130757800891529
2020-09-05,0.0,-0.9130757800891529
2020-09-06,0.0,-0.9130757800891529
2020-09-07,0.0,-0.9130757800891529
2020-09-08,0.0,-0.9130757800891529
2020-09-09,0.0,-0.9130757800891529
2020-09-10,0.0,-0.9130757800891529
2020-09-11,0.0,-0.9130757800891529
2020-09-12,0.0,-0.9130757800891529
2020-09-13,0.0,-0.9130757800891529
2020-09-14,0.0,-0.9130757800891529
2020-09-15,0.0,-0.9130757800891529
2020-09-16,0.0,-0.9130757800891529
2020-09-17,0.0,-0.9130757800891529
2020-09-18,0.0,-0.9130757800891529
2020-09-19,0.0,-0.9130757800891529
2020-09-20,0.0,-0.9130757800891529
2020-09-21,0.0,-0.9130757800891529
2020-09-22,0.0,-0.9130757800891529
2020-09-23,0.0,-0.9130757800891529
2020-09-24,0.0,-0.9130757800891529
2020-09-25,0.0,-0.9130757800891529
2020-09-26,0.0,-0.9130757800891529
2020-09-27,0.0,-0.9130757800891529
2020-09-28,0.0,-0.9130757800891529
2020-09-29,0.0,-0.9130757800891529
2020-09-30,0.0,-0.9130757800891529
2020-10-01,0.0,-0.9130757800891529
2020-10-02,0.0,-0.9130757800891529
2020-10-03,0.0,-0.9130757800891529
2020-10-04,0.0,-0.9130757800891529
2020-10-05,0.0,-0.9130757800891529
2020-10-06,0.0,-0.9130757800891529
2020-10-07,0.0,-0.9130757800891529
2020-10-08,0.0,-0.9130757800891529
2020-10-09,0.0,-0.9130757800891529
2020-10-10,0.0,-0.9130757800891529
2020-10-11,0.0,-0.9130757800891529
2020-10-12,0.0,-0.9130757800891529
2020-10-13,0.0,-0.9130757800891529
2020-10-14,0.0,-0.9130757800891529
2020-10-15,0.0,-0.9130757800891529
2020-10-16,0.0,-0.9130757800891529
2020-10-17,0.0,-0.9130757800891529
2020-10-18,0.0,-0.9130757800891529
2020-10-19,0.0,-0.9130757800891529
2020-10-20,0.0,-0.9130757800891529
2020-10-21,0.0,-0.9130757800891529
2020-10-22,0.0,-0.9130757800891529
2020-10-23,0.0,-0.9130757800891529
2020-10-24,0.0,-0.9130757800891529
2020-10-25,0.0,-0.9130757800891529
2020-10-26,0.0,-0.9130757800891529
2020-10-27,0.0,-0.9130757800891529
2020-10-28,0.0,-0.9130757800891529
2020-10-29,0.0,-0.9130757800891529
2020-10-30,0.0,-0.9130757800891529
2020-10-31,0.0,-0.9130757800891529
2020-11-01,0.0,-0.9130757800891529
2020-11-02,0.0,-0.9130757800891529
2020-11-03,0.0,-0.9130757800891529
2020-11-04,0.0,-0.9130757800891529
2020-11-05,0.0,-0.9130757800891529
2020-11-06,0.0,-0.9130757800891529
2020-11-07,0.0,-0.9130757800891529
2020-11-08,0.0,-0.9130757800891529
2020-11-09,0.0,-0.9130757800891529
2020-11-10,0.0,-0.9130757800891529
2020-11-11,0.0,-0.9130757800891529
2020-11-12,0.0,-0.9130757800891529
2020-11-13,0.0,-0.9130757800891529
2020-11-14,0.0,-0.9130757800891529
2020-11-15,0.0,-0.9130757800891529
2020-11-16,0.0,-0.9130757800891529
2020-11-17,0.0,-0.9130757800891529
2020-11-18,0.0,-0.9130757800891529
2020-11-19,0.0,-0.9130757800891529
2020-11-20,0.0,-0.9130757800891529
2020-11-21,0.0,-0.9130757800891529
2020-11-22,0.0,-0.9130757800891529
2020-11-23,0.0,-0.9130757800891529
2020-11-24,0.0,-0.9130757800891529
2020-11-25,0.0,-0.9130757800891529
2020-11-26,0.0,-0.9130757800891529
2020-11-27,0.0,-0.9130757800891529
2020-11-28,0.0,-0.9130757800891529
2020-11-29,0.0,-0.9130757800891529
2020-11-30,0.0,-0.9130757800891529
2020-12-01,0.0,-0.9130757800891529
2020-12-02,0.0,-0.9130757800891529
2020-12-03,0.0,-0.9130757800891529
2020-12-04,0.0,-0.9130757800891529
2020-12-05,0.0,-0.9130757800891529
2020-12-06,0.0,-0.9130757800891529
2020-12-07,0.0,-0.9130757800891529
2020-12-08,0.0,-0.9130757800891529
2020-12-09,0.0,-0.9130757800891529
2020-12-10,0.0,-0.9130757800891529
2020-12-11,0.0,-0.9130757800891529
2020-12-12,0.0,-0.9130757800891529
2020-12-13,0.0,-0.9130757800891529
2020-12-14,0.0,-0.9130757800891529
2020-12-15,0.0,-0.9130757800891529
2020-12-16,0.0,-0.9130757800891529
2020-12-17,0.0,-0.9130757800891529
2020-12-18,0.0,-0.9130757800891529
2020-12-19,0.0,-0.9130757800891529
2020-12-20,0.0,-0.9130757800891529
2020-12-21,0.0,-0.9130757800891529
2020-12-22,0.0,-0.9130757800891529
2020-12-23,0.0,-0.9130757800891529
2020-12-24,0.0,-0.9130757800891529
2020-12-25,0.0,-0.9130757800891529
2020-12-26,0.0,-0.9130757800891529
2020-12-27,0.0,-0.9130757800891529
2020-12-28,0.0,-0.9130757800891529
2020-12-29,0.0,-0.9130757800891529
2020-12-30,0.0,-0.9130757800891529
2020-12-31,0.0,-0.9130757800891529
2021-01-01,0.0,-0.9130757800891529
2021-01-02,0.0,-0.9130757800891529
2021-01-03,0.0,-0.9130757800891529
2021-01-04,0.0,-0.9130757800891529
2021-01-05,0.0,-0.9130757800891529
2021-01-06,0.0,-0.9130757800891529
2021-01-07,0.0,-0.9130757800891529
2021-01-08,0.0,-0.9130757800891529
2021-01-09,0.0,-0.9130757800891529
2021-01-10,0.0,-0.9130757800891529
2021-01-11,0.0,-0.9130757800891529
2021-01-12,0.0,-0.9130757800891529
2021-01-13,0.0,-0.9130757800891529
2021-01-14,0.0,-0.9130757800891529
2021-01-15,0.0,-0.9130757800891529
2021-01-16,0.0,-0.9130757800891529
2021-01-17,0.0,-0.9130757800891529
2021-01-18,0.0,-0.9130757800891529
2021-01-19,0.0,-0.9130757800891529
2021-01-20,0.0,-0.9130757800891529
2021-01-21,0.0,-0.9130757800891529
2021-01-22,0.0,-0.9130757800891529
2021-01-23,0.0,-0.9130757800891529
2021-01-24,0.0,-0.9130757800891529
2021-01-25,0.0,-0.9130757800891529
2021-01-26,0.0,-0.9130757800891529
2021-01-27,0.0,-0.9130757800891529
2021-01-28,0.0,-0.9130757800891529
2021-01-29,0.0,-0.9130757800891529
2021-01-30,0.0,-0.9130757800891529
2021-01-31,0.0,-0.9130757800891529
2021-02-01,0.0,-0.9130757800891529
2021-02-02,0.0,-0.9130757800891529
2021-02-03,0.0,-0.9130757800891529
2021-02-04,0.0,-0.9130757800891529
2021-02-05,0.0,-0.9130757800891529
2021-02-06,0.0,-0.9130757800891529
2021-02-07,0.0,-0.9130757800891529
2021-02-08,0.0,-0.9130757800891529
2021-02-09,0.0,-0.9130757800891529
2021-02-10,0.0,-0.9130757800891529
2021-02-11,0.0,-0.9130757800891529
2021-02-12,0.0,-0.9130757800891529
2021-02-13,0.0,-0.9130757800891529
2021-02-14,0.0,-0.9130757800891529
2021-02-15,0.0,-0.9130757800891529
2021-02-16,0.0,-0.9130757800891529
2021-02-17,0.0,-0.9130757800891529
2021-02-18,0.0,-0.9130757800891529
2021-02-19,0.0,-0.9130757800891529
2021-02-20,0.0,-0.9130757800891529
2021-02-21,0.0,-0.9130757800891529
2021-02-22,0.0,-0.9130757800891529
2021-02-23,0.0,-0.9130757800891529
2021-02-24,0.0,-0.9130757800891529
2021-02-25,0.0,-0.9130757800891529
2021-02-26,0.0,-0.9130757800891529
2021-02-27,0.0,-0.9130757800891529
2021-02-28,0.0,-0.9130757800891529
2021-03-01,0.0,-0.9130757800891529
2021-03-02,0.0,-0.9130757800891529
2021-03-03,0.0,-0.9130757800891529
2021-03-04,0.0,-0.9130757800891529
2021-03-05,0.0,-0.9130757800891529
2021-03-06,0.0,-0.9130757800891529
2021-03-07,0.0,-0.9130757800891529
2021-03-08,0.0,-0.9130757800891529
2021-03-09,0.0,-0.9130757800891529
2021-03-10,0.0,-0.9130757800891529
2021-03-11,0.0,-0.9130757800891529
2021-03-12,0.0,-0.9130757800891529
2021-03-13,0.0,-0.9130757800891529
2021-03-14,0.0,-0.9130757800891529
2021-03-15,0.0,-0.9130757800891529
2021-03-16,0.0,-0.9130757800891529
2021-03-17,0.0,-0.9130757800891529
2021-03-18,0.0,-0.9130757800891529
2021-03-19,0.0,-0.9130757800891529
2021-03-20,0.0,-0.9130757800891529
2021-03-21,0.0,-0.9130757800891529
2021-03-22,0.0,-0.9130757800891529
2021-03-23,0.0,-0.9130757800891529
2021-03-24,0.0,-0.9130757800891529
2021-03-25,0.0,-0.9130757800891529
2021-03-26,0.0,-0.9130757800891529
2021-03-27,0.0,-0.9130757800891529
2021-03-28,0.0,-0.9130757800891529
2021-03-29,0.0,-0.9130757800891529
2021-03-30,0.0,-0.9130757800891529
2021-03-31,0.0,-0.9130757800891529
2021-04-01,0.0,-0.9130757800891529
2021-04-02,0.0,-0.9130757800891529
2021-04-03,0.0,-0.9130757800891529
2021-04-04,0.0,-0.9130757800891529
2021-04-05,0.0,-0.9130757800891529
2021-04-06,0.0,-0.9130757800891529
2021-04-07,0.0,-0.9130757800891529
2021-04-08,0.0,-0.9130757800891529
2021-04-09,0.0,-0.9130757800891529
2021-04-10,0.0,-0.9130757800891529
2021-04-11,0.0,-0.9130757800891529
2021-04-12,0.0,-0.9130757800891529
2021-04-13,0.0,-0.9130757800891529
2021-04-14,0.0,-0.9130757800891529
2021-04-15,0.0,-0.9130757800891529
2021-04-16,0.0,-0.9130757800891529
2021-04-17,0.0,-0.9130757800891529
2021-04-18,0.0,-0.9130757800891529
2021-04-19,0.0,-0.9130757800891529
2021-04-20,0.0,-0.9130757800891529
2021-04-21,0.0,-0.9130757800891529
2021-04-22,0.0,-0.9130757800891529
2021-04-23,0.0,-0.9130757800891529
2021-04-24,0.0,-0.9130757800891529
2021-04-25,0.0,-0.9130757800891529
2021-04-26,0.0,-0.9130757800891529
2021-04-27,0.0,-0.9130757800891529
2021-04-28,0.0,-0.9130757800891529
2021-04-29,0.0,-0.9130757800891529
2021-04-30,0.0,-0.9130757800891529
2021-05-01,0.0,-0.9130757800891529
2021-05-02,0.0,-0.9130757800891529
2021-05-03,0.0,-0.9130757800891529
2021-05-04,0.0,-0.9130757800891529
2021-05-05,0.0,-0.9130757800891529
2021-05-06,0.0,-0.9130757800891529
2021-05-07,0.0,-0.9130757800891529
2021-05-08,0.0,-0.9130757800891529
2021-05-09,0.0,-0.9130757800891529
2021-05-10,0.0,-0.9130757800891529
2021-05-11,0.0,-0.9130757800891529
2021-05-12,0.0,-0.9130757800891529
2021-05-13,0.0,-0.9130757800891529
2021-05-14,0.0,-0.9130757800891529
2021-05-15,0.0,-0.9130757800891529
2021-05-16,0.0,-0.9130757800891529
2021-05-17,0.0,-0.9130757800891529
2021-05-18,0.0,-0.9130757800891529
2021-05-19,0.0,-0.9130757800891529
2021-05-20,0.0,-0.9130757800891529
2021-05-21,0.0,-0.9130757800891529
2021-05-22,0.0,-0.9130757800891529
2021-05-23,0.0,-0.9130757800891529
2021-05-24,0.0,-0.9130757800891529
2021-05-25,0.0,-0.9130757800891529
2021-05-26,0.0,-0.9130757800891529
2021-05-27,0.0,-0.9130757800891529
2021-05-28,0.0,-0.9130757800891529
2021-05-29,0.0,-0.9130757800891529
2021-05-30,0.0,-0.9130757800891529
2021-05-31,0.0,-0.9130757800891529
2021-06-01,0.0,-0.9130757800891529
2021-06-02,0.0,-0.9130757800891529
2021-06-03,0.0,-0.9130757800891529
2021-06-04,0.0,-0.9130757800891529
2021-06-05,0.0,-0.9130757800891529
2021-06-06,0.0,-0.9130757800891529
2021-06-07,0.0,-0.9130757800891529
2021-06-08,0.0,-0.9130757800891529
2021-06-09,0.0,-0.9130757800891529
2021-06-10,0.0,-0.9130757800891529
2021-06-11,0.0,-0.9130757800891529
2021-06-12,0.0,-0.9130757800891529
2021-06-13,0.0,-0.9130757800891529
2021-06-14,0.0,-0.9130757800891529
2021-06-15,0.0,-0.9130757800891529
2021-06-16,0.0,-0.9130757800891529
2021-06-17,0.0,-0.9130757800891529
2021-06-18,0.0,-0.9130757800891529
2021-06-19,0.0,-0.9130757800891529
2021-06-20,0.0,-0.9130757800891529
2021-06-21,0.0,-0.9130757800891529
2021-06-22,0.0,-0.9130757800891529
2021-06-23,0.0,-0.9130757800891529
2021-06-24,0.0,-0.9130757800891529
2021-06-25,0.0,-0.9130757800891529
2021-06-26,0.0,-0.9130757800891529
2021-06-27,0.0,-0.9130757800891529
2021-06-28,0.0,-0.9130757800891529
2021-06-29,0.0,-0.9130757800891529
2021-06-30,0.0,-0.9130757800891529
2021-07-01,0.0,-0.9130757800891529
2021-07-02,0.0,-0.9130757800891529
2021-07-03,0.0,-0.9130757800891529
2021-07-04,0.0,-0.9130757800891529
2021-07-05,0.0,-0.9130757800891529
2021-07-06,0.0,-0.9130757800891529
2021-07-07,0.0,-0.9130757800891529
2021-07-08,0.0,-0.9130757800891529
2021-07-09,0.0,-0.9130757800891529
2021-07-10,0.0,-0.9130757800891529
2021-07-11,0.0,-0.9130757800891529
2021-07-12,0.0,-0.9130757800891529
2021-07-13,0.0,-0.9130757800891529
2021-07-14,0.0,-0.9130757800891529
2021-07-15,0.0,-0.9130757800891529
2021-07-16,0.0,-0.9130757800891529
2021-07-17,0.0,-0.9130757800891529
2021-07-18,0.0,-0.9130757800891529
2021-07-19,0.0,-0.9130757800891529
2021-07-20,0.0,-0.9130757800891529
2021-07-21,0.0,-0.9130757800891529
2021-07-22,0.0,-0.9130757800891529
2021-07-23,0.0,-0.9130757800891529
2021-07-24,0.0,-0.9130757800891529
2021-07-25,0.0,-0.9130757800891529
2021-07-26,0.0,-0.9130757800891529
2021-07-27,0.0,-0.9130757800891529
2021-07-28,0.0,-0.9130757800891529
2021-07-29,0.0,-0.9130757800891529
2021-07-30,0.0,-0.9130757800891529
2021-07-31,0.0,-0.9130757800891529
2021-08-01,0.0,-0.9130757800891529
2021-08-02,0.0,-0.9130757800891529
2021-08-03,0.0,-0.9130757800891529
2021-08-04,0.0,-0.9130757800891529
2021-08-05,0.0,-0.9130757800891529
2021-08-06,0.0,-0.9130757800891529
2021-08-07,0.0,-0.9130757800891529
2021-08-08,0.0,-0.9130757800891529
2021-08-09,0.0,-0.9130757800891529
2021-08-10,0.0,-0.9130757800891529
2021-08-11,0.0,-0.9130757800891529
2021-08-12,0.0,-0.9130757800891529
2021-08-13,0.0,-0.9130757800891529
2021-08-14,0.0,-0.9130757800891529
2021-08-15,0.0,-0.9130757800891529
2021-08-16,0.0,-0.9130757800891529
2021-08-17,0.0,-0.9130757800891529
2021-08-18,0.0,-0.9130757800891529
2021-08-19,0.0,-0.9130757800891529
2021-08-20,0.0,-0.9130757800891529
2021-08-21,0.0,-0.9130757800891529
2021-08-22,0.0,-0.9130757800891529
2021-08-23,0.0,-0.9130757800891529
2021-08-24,0.0,-0.9130757800891529
2021-08-25,0.0,-0.9130757800891529
2021-08-26,0.0,-0.9130757800891529
2021-08-27,0.0,-0.9130757800891529
2021-08-28,0.0,-0.9130757800891529
2021-08-29,0.0,-0.9130757800891529
2021-08-30,0.0,-0.9130757800891529
2021-08-31,0.0,-0.9130757800891529
2021-09-01,0.0,-0.9130757800891529
2021-09-02,0.0,-0.9130757800891529
2021-09-03,0.0,-0.9130757800891529
2021-09-04,0.0,-0.9130757800891529
2021-09-05,0.0,-0.9130757800891529
2021-09-06,0.0,-0.9130757800891529
2021-09-07,0.0,-0.9130757800891529
2021-09-08,0.0,-0.9130757800891529
2021-09-09,0.0,-0.9130757800891529
2021-09-10,0.0,-0.9130757800891529
2021-09-11,0.0,-0.9130757800891529
2021-09-12,0.0,-0.9130757800891529
2021-09-13,0.0,-0.9130757800891529
2021-09-14,0.0,-0.9130757800891529
2021-09-15,0.0,-0.9130757800891529
2021-09-16,0.0,-0.9130757800891529
2021-09-17,0.0,-0.9130757800891529
2021-09-18,0.0,-0.9130757800891529
2021-09-19,0.0,-0.9130757800891529
2021-09-20,0.0,-0.9130757800891529
2021-09-21,0.0,-0.9130757800891529
2021-09-22,0.0,-0.9130757800891529
2021-09-23,0.0,-0.9130757800891529
2021-09-24,0.0,-0.9130757800891529
2021-09-25,0.0,-0.9130757800891529
2021-09-26,0.0,-0.9130757800891529
2021-09-27,0.0,-0.9130757800891529
2021-09-28,0.0,-0.9130757800891529
2021-09-29,0.0,-0.9130757800891529
2021-09-30,0.0,-0.9130757800891529
2021-10-01,0.0,-0.9130757800891529
2021-10-02,0.0,-0.9130757800891529
2021-10-03,0.0,-0.9130757800891529
2021-10-04,0.0,-0.9130757800891529
2021-10-05,0.0,-0.9130757800891529
2021-10-06,0.0,-0.9130757800891529
2021-10-07,0.0,-0.9130757800891529
2021-10-08,0.0,-0.9130757800891529
2021-10-09,0.0,-0.9130757800891529
2021-10-10,0.0,-0.9130757800891529
2021-10-11,0.0,-0.9130757800891529
2021-10-12,0.0,-0.9130757800891529
2021-10-13,0.0,-0.9130757800891529
2021-10-14,0.0,-0.9130757800891529
2021-10-15,0.0,-0.9130757800891529
2021-10-16,0.0,-0.9130757800891529
2021-10-17,0.0,-0.9130757800891529
2021-10-18,0.0,-0.9130757800891529
2021-10-19,0.0,-0.9130757800891529
2021-10-20,0.0,-0.9130757800891529
2021-10-21,0.0,-0.9130757800891529
2021-10-22,0.0,-0.9130757800891529
2021-10-23,0.0,-0.9130757800891529
2021-10-24,0.0,-0.9130757800891529
2021-10-25,0.0,-0.9130757800891529
2021-10-26,0.0,-0.9130757800891529
2021-10-27,0.0,-0.9130757800891529
2021-10-28,0.0,-0.9130757800891529
2021-10-29,0.0,-0.9130757800891529
2021-10-30,0.0,-0.9130757800891529
2021-10-31,0.0,-0.9130757800891529
2021-11-01,0.0,-0.9130757800891529
2021-11-02,0.0,-0.9130757800891529
2021-11-03,0.0,-0.9130757800891529
2021-11-04,0.0,-0.9130757800891529
2021-11-05,0.0,-0.9130757800891529
2021-11-06,0.0,-0.9130757800891529
2021-11-07,0.0,-0.9130757800891529
2021-11-08,0.0,-0.9130757800891529
2021-11-09,0.0,-0.9130757800891529
2021-11-10,0.0,-0.9130757800891529
2021-11-11,0.0,-0.9130757800891529
2021-11-12,0.0,-0.9130757800891529
2021-11-13,0.0,-0.9130757800891529
2021-11-14,0.0,-0.9130757800891529
2021-11-15,0.0,-0.9130757800891529
2021-11-16,0.0,-0.9130757800891529
2021-11-17,0.0,-0.9130757800891529
2021-11-18,0.0,-0.9130757800891529
2021-11-19,0.0,-0.9130757800891529
2021-11-20,0.0,-0.9130757800891529
2021-11-21,0.0,-0.9130757800891529
2021-11-22,0.0,-0.9130757800891529
2021-11-23,0.0,-0.9130757800891529
2021-11-24,0.0,-0.9130757800891529
2021-11-25,0.0,-0.9130757800891529
2021-11-26,0.0,-0.9130757800891529
2021-11-27,0.0,-0.9130757800891529
2021-11-28,0.0,-0.9130757800891529
2021-11-29,0.0,-0.9130757800891529
2021-11-30,0.0,-0.9130757800891529
2021-12-01,0.0,-0.9130757800891529
